text,intent,id
will i get charged extra for using my card while in tulsa,international_fees,eval-601
what are the top 10 ways to build my credit score,improve_credit_score,eval-602
"how is the traffic on rt 5 towards my work , community bank",traffic,eval-603
could you tell me the temperature of the ac,smart_home,eval-604
find me a flight from philly to atl for june 5th to 8th,book_flight,eval-605
my card was damaged by bleach,damaged_card,eval-606
how to cancel,cancel,eval-607
is my dinner reservation for gusto handcrafted pasta & pizza at 6:30 pm still valid,confirm_reservation,eval-608
erase the items on my to do list,todo_list_update,eval-609
what is the car's tire pressure,tire_pressure,eval-610
do my car tires have enough psi in them,tire_pressure,eval-611
what items do i have on my amex card this month,transactions,eval-612
what kind of traffic is on hwy 1 going to the downtown area right now,traffic,eval-613
recite my to do list,todo_list,eval-614
are there any ubers available for two people i need it to go to the stadium on grand,uber,eval-615
i need to know my credit's limit,credit_limit,eval-616
i need 2000 to go to my chase checking from my mellon bank savings account,transfer,eval-617
what will the traffic be like if i headed out to work right now,traffic,eval-618
is france safe to travel to,travel_alert,eval-619
did i put vacuuming on my todo's,todo_list,eval-620
i would love to find a few vegan restaurants in back bay,restaurant_suggestion,eval-621
what is the time zone of china,timezone,eval-622
spirit mastercard card was taken,report_lost_card,eval-623
how many vacation days do i have at my disposal,pto_balance,eval-624
where are you originally from before coming here,where_are_you_from,eval-625
do i have enough fuel to get to buffalo,gas,eval-626
what is the route to take to report a lost card,report_lost_card,eval-627
please talk slower for me if you can,change_speed,eval-628
how do i check my rewards for my target card,rewards_balance,eval-629
is there a holiday this month,next_holiday,eval-630
how much money have i spent on restaurants,transactions,eval-631
can you roll a dice with 6 sides,roll_dice,eval-632
how much fuel do i need to get to buffalo,gas,eval-633
don't know,maybe,eval-634
give me celcius to fahrenheit,measurement_conversion,eval-635
i want you to flip a coin now,flip_coin,eval-636
how safe is it to travel to guatemala right now and are there any alerts,travel_alert,eval-637
please skip this song and go to the next one instead,next_song,eval-638
help! i'm a victim of credit card fraud!,report_fraud,eval-639
i want your name to be gerry,change_ai_name,eval-640
do i have anything on my todo list,todo_list,eval-641
what is the expiration date of my milk,food_last,eval-642
what things can i do to increase my credit score,improve_credit_score,eval-643
does my tv need a socket conveter in ny city,plug_type,eval-644
is chocolate healthy,nutrition_info,eval-645
"thanks, you've helped me",thank_you,eval-646
would you tell me how to say goodbye in france,translate,eval-647
i need a flight from the 3rd to the 7th round rip from denver international to new york international,book_flight,eval-648
how to cash in visa card rewards,redeem_rewards,eval-649
i feel like going out for sushi tonight who in the area serves good sushi,restaurant_suggestion,eval-650
when should change oil tell me please,oil_change_when,eval-651
text mom saying happy birthday,text,eval-652
"you can remove the field trip from my calendar for march 12, 2019",calendar_update,eval-653
can i keep rice in the fridge for 3 days,food_last,eval-654
don't talk so slow,change_speed,eval-655
is there a way to increase the limit of my credit to 5000 dollars,credit_limit_change,eval-656
where can i find my voca account's interest rate,interest_rate,eval-657
what steps do i need to follow to change the oil in my car,oil_change_how,eval-658
i need you to text mickey saying 'can we reschedule,text,eval-659
how much country of canada money would i get for $100,exchange_rate,eval-660
can you tell me my credit rating,credit_score,eval-661
set a reminder to check the steak,reminder_update,eval-662
what do you think the purpose of life is,meaning_of_life,eval-663
restore factory settings,reset_settings,eval-664
i am not sure if i have enough money in my chase account to buy a new dress,balance,eval-665
the timer is calculated for 10 minutes,timer,eval-666
specify who your boss is,who_do_you_work_for,eval-667
what do i get paid,income,eval-668
what type of pet is in your home,do_you_have_pets,eval-669
can i apply for a paypal master card,new_card,eval-670
when do i need to change my oil next,oil_change_when,eval-671
how is doctor spelled,spelling,eval-672
will you check to see if i am still reserved for 6:30 pm at gusto handcrafted pasta & pizza,confirm_reservation,eval-673
tell me carry-on info for united,carry_on,eval-674
add song to media playlist,update_playlist,eval-675
please call mark,make_call,eval-676
what would be the least i could pay on this bill,min_payment,eval-677
"if i lose my credit card, will i get a replacement immediately",replacement_card_duration,eval-678
are there any travel alerts for antarctica,travel_alert,eval-679
how long do i put sugar cookies in for,cook_time,eval-680
can i hear the beatles,play_music,eval-681
how do i say thank you in spanish,translate,eval-682
how long do we have to wait at the restaurant,how_busy,eval-683
i'm flying delta and need to know the carry-on rules,carry_on,eval-684
how much gas do i need to get to buffalo,gas,eval-685
what is the best type of gas for this car,gas_type,eval-686
was i spending too much money on doughnuts last week,spending_history,eval-687
what was the temperature yesterday,weather,eval-688
give me a good recipe for chicken parmesan,recipe,eval-689
when is my flight going to arrive,flight_status,eval-690
repeat that for me,repeat,eval-691
i am looking for a hotel in new york city that has good reviews,book_hotel,eval-692
can you remove this event from my calendar,calendar_update,eval-693
don't sync with my phone,sync_device,eval-694
i need to know what dominate means,definition,eval-695
can you tell me the drive time to the nearest gas station,distance,eval-696
what are the time zones of russia,timezone,eval-697
please spell the word umbrella,spelling,eval-698
find step by step instructions on how to change my oil,oil_change_how,eval-699
how much am i taxed each year,taxes,eval-700
how many ounces is 2 and half cups,measurement_conversion,eval-701
hey how's it going,greeting,eval-702
what kind of interest can i expect with my chase account,interest_rate,eval-703
can you check what is on my calendar for tuesday,calendar,eval-704
when do i get my paycheck,payday,eval-705
how would i go about spelling malignant,spelling,eval-706
does denmark use different sockets,plug_type,eval-707
how do i prevent my credit score from dropping,improve_credit_score,eval-708
change over to whisper mode,whisper_mode,eval-709
how to change oil of a car,oil_change_how,eval-710
what are your interests,what_are_your_hobbies,eval-711
can we call mark,make_call,eval-712
how many birthdays have you had,how_old_are_you,eval-713
what is the status of my purchase,order_status,eval-714
how does one apply for a master card,new_card,eval-715
please put wash the dog on my list of things to do,todo_list_update,eval-716
who programmed you,who_made_you,eval-717
please tell me the reason for the hold on my bb&t account,account_blocked,eval-718
do i have any meetings today between 9:20 and 10:30,meeting_schedule,eval-719
it was lovely to speak with you,goodbye,eval-720
what is the correct spelling for malignant,spelling,eval-721
what hobbies do you have alexa,what_are_your_hobbies,eval-722
what's the humidity today,weather,eval-723
the next holiday is when,next_holiday,eval-724
confirm four for my reservation at fiji,confirm_reservation,eval-725
my car needs maintenance but i don't know if i can schedule an appointment for that,schedule_maintenance,eval-726
